year,preset_demand
2010,1012.9526392059846
2011,922.0824769332063
2012,917.7853578377546
2013,986.3716745756833
2014,879.78319640676
2015,859.7293903340418
2016,836.0406747175302
2017,819.6184449743249
2018,818.1529744738119
2019,807.7842953340689
2020,797.0454395623004
2021,779.551363040696
2022,708.5153820803487
2023,624.1279458674023
2024,561.7244847080475
2025,507.1510656228975
2026,456.4573383532061
2027,412.0155319237792
2028,374.8010434187742
2029,338.927904122084
2030,309.33329452931065
2031,284.23558786608777
2032,263.37577575827
2033,245.49897813761112
2034,225.91396455117595
2035,207.9568093602067
2036,187.59337595916114
2037,169.50969098828884
2038,151.42600601741617
2039,133.34232104654347
2040,115.25863607567081
2041,97.17495110479814
2042,79.09126613392546
2043,61.00758116305317
2044,42.92389619218049
2045,24.840211221307737
2046,6.756526250435098
2047,0.0
2048,0.0
2049,0.0
2050,0.0
