year,max_demand
2010,0.30951232476274265
2011,0.31416650142842
2012,0.3188206780940974
2013,0.32347485475977483
2014,0.3281290314254522
2015,0.33278320809112955
2016,0.3409423819988603
2017,0.349101555906591
2018,0.3572607298143217
2019,0.3654199037220524
2020,0.37357907762978315
2021,0.3723532862445842
2022,0.3711274948593852
2023,0.3699017034741862
2024,0.3686759120889872
2025,0.36745012070378824
2026,0.370131539358911
2027,0.3728129580140338
2028,0.3754943766691566
2029,0.37817579532427936
2030,0.3808572139794021
2031,0.38405576337515573
2032,0.3872543127709093
2033,0.3904528621666629
2034,0.3936514115624165
2035,0.3968499609581701
2036,0.3986311890647873
2037,0.4004124171714046
2038,0.4021936452780218
2039,0.4039748733846391
2040,0.4057561014912564
2041,0.4097973824643343
2042,0.41383866343741216
2043,0.41787994441049003
2044,0.42192122538356797
2045,0.42596250635664584
2046,0.43255113505209036
2047,0.43913976374753483
2048,0.4457283924429794
2049,0.452317021138424
2050,0.45890564983386845
