year,preset_demand
2010,1599.0305910781865
2011,1455.584428181262
2012,1448.801065740428
2013,1557.0703118517697
2014,1388.8114706662845
2015,1357.1548579711819
2016,1319.7602360825952
2017,1293.8363708230277
2018,1291.5230028826668
2019,1275.1551743270104
2020,1258.2029909498146
2021,1230.5871257671781
2022,1118.4508794843503
2023,985.2382426991463
2024,886.7291520261751
2025,800.5804386516896
2026,720.5561437907261
2027,650.401029668971
2028,591.6548422880132
2029,535.0260869906473
2030,488.30851675265967
2031,448.68968447254616
2032,415.7607237358529
2033,387.5407012396832
2034,356.62411675263354
2035,328.2772431005681
2036,296.1318577317328
2037,267.5852462233092
2038,239.03863471488495
2039,210.4920232064607
2040,181.94541169803648
2041,153.39880018961227
2042,124.85218868118804
2043,96.30557717276442
2044,67.7589656643402
2045,39.21235415591584
2046,10.665742647491674
2047,0.0
2048,0.0
2049,0.0
2050,0.0
