year,max_demand
2010,149.33195888990429
2011,151.577482776677
2012,153.82300666344966
2013,156.06853055022236
2014,158.31405443699506
2015,160.55957832376774
2016,164.49617575490012
2017,168.4327731860325
2018,172.36937061716492
2019,176.30596804829727
2020,180.24256547942966
2021,179.65115178085577
2022,179.05973808228188
2023,178.46832438370802
2024,177.87691068513413
2025,177.28549698656028
2026,178.57921445219063
2027,179.87293191782098
2028,181.16664938345133
2029,182.4603668490817
2030,183.75408431471206
2031,185.29730443442827
2032,186.84052455414448
2033,188.38374467386072
2034,189.92696479357693
2035,191.47018491329314
2036,192.3295829440333
2037,193.18898097477347
2038,194.0483790055136
2039,194.90777703625378
2040,195.76717506699396
2041,197.71699210447971
2042,199.66680914196547
2043,201.61662617945123
2044,203.56644321693696
2045,205.51626025442272
2046,208.69510888425734
2047,211.8739575140919
2048,215.05280614392652
2049,218.23165477376114
2050,221.4105034035957
