year,max_demand
2010,275.3112128764596
2011,279.45110302057964
2012,283.5909931646996
2013,287.73088330881967
2014,291.8707734529397
2015,296.0106635970597
2016,303.2682487879862
2017,310.52583397891266
2018,317.7834191698392
2019,325.0410043607656
2020,332.29858955169215
2021,331.2082481145576
2022,330.1179066774231
2023,329.02756524028865
2024,327.9372238031541
2025,326.84688236601966
2026,329.23200425975136
2027,331.61712615348307
2028,334.0022480472148
2029,336.3873699409465
2030,338.7724918346782
2031,341.61760152220097
2032,344.4627112097238
2033,347.30782089724664
2034,350.1529305847695
2035,352.99804027229226
2036,354.5824426731283
2037,356.1668450739644
2038,357.7512474748004
2039,359.3356498756365
2040,360.9200522764726
2041,364.5147717020253
2042,368.1094911275781
2043,371.7042105531309
2044,375.29892997868365
2045,378.89364940423644
2046,384.75423462883435
2047,390.6148198534322
2048,396.4754050780302
2049,402.3359903026281
2050,408.19657552722595
