year,max_demand
2010,47.95893472198697
2011,48.68009939633369
2012,49.4012640706804
2013,50.12242874502711
2014,50.84359341937382
2015,51.56475809372053
2016,52.8290220907234
2017,54.09328608772628
2018,55.357550084729155
2019,56.621814081732026
2020,57.886078078734904
2021,57.696141703598315
2022,57.50620532846173
2023,57.31626895332516
2024,57.12633257818857
2025,56.93639620305199
2026,57.351882023663265
2027,57.76736784427454
2028,58.18285366488581
2029,58.598339485497085
2030,59.01382530610836
2031,59.50944053498038
2032,60.0050557638524
2033,60.500670992724416
2034,60.996286221596435
2035,61.491901450468454
2036,61.76790274558879
2037,62.043904040709144
2038,62.31990533582948
2039,62.595906630949834
2040,62.87190792607018
2041,63.4981044128486
2042,64.12430089962702
2043,64.75049738640544
2044,65.37669387318385
2045,66.00289035996227
2046,67.02379837632141
2047,68.04470639268052
2048,69.06561440903965
2049,70.0865224253988
2050,71.10743044175791
