year,preset_demand
2010,2168.6633705694967
2011,1974.1164739316105
2012,1964.9166313915036
2013,2111.7553157236907
2014,1883.5565634988252
2015,1840.6227154716378
2016,1789.9067709496553
2017,1754.7478832300055
2018,1751.6104095988553
2019,1729.411765969105
2020,1706.4205991043655
2021,1668.966959629096
2022,1516.8837092000006
2023,1336.21589239591
2024,1202.6142853956746
2025,1085.7762710641514
2026,977.2444155831334
2027,882.0975015072827
2028,802.4237882934586
2029,725.6218133846896
2030,662.2617476658609
2031,608.5292482190024
2032,563.8697955612289
2033,525.5967759920254
2034,483.6665811012741
2035,445.2215213867223
2036,401.6247821053129
2037,362.90883065471996
2038,324.1928792041262
2039,285.47692775353244
2040,246.76097630293876
2041,208.04502485234502
2042,169.3290734017513
2043,130.61312195115838
2044,91.89717050056466
2045,53.18121904997076
2046,14.46526759937711
2047,0.0
2048,0.0
2049,0.0
2050,0.0
