year,preset_demand
2010,2547.252232614704
2011,2318.742809006474
2012,2307.9369274814694
2013,2480.4095996238257
2014,2212.3736337966193
2015,2161.944719043808
2016,2102.375168201596
2017,2061.078507569287
2018,2057.3933175023662
2019,2031.3194024290233
2020,2004.3146114036433
2021,1960.3225985962924
2022,1781.689803642466
2023,1569.482364737371
2024,1412.5575988513249
2025,1275.3228869549891
2026,1147.8443603493404
2027,1036.0874170656693
2028,942.5048691152596
2029,852.295385840681
2030,777.8743986781974
2031,714.7616855492639
2032,662.3059231503302
2033,617.3514890645281
2034,568.1014376278276
2035,522.9449299282574
2036,471.7374013757144
2037,426.26271170802863
2038,380.78802204034184
2039,335.3133323726551
2040,289.83864270496844
2041,244.36395303728168
2042,198.88926336959494
2043,153.41457370190918
2044,107.93988403422244
2045,62.46519436653551
2046,16.99050469884888
2047,0.0
2048,0.0
2049,0.0
2050,0.0
