year,max_demand
2010,6.793795528542201
2011,6.89595470635382
2012,6.998113884165439
2013,7.100273061977057
2014,7.202432239788676
2015,7.304591417600294
2016,7.4836852848749835
2017,7.662779152149672
2018,7.841873019424362
2019,8.020966886699052
2020,8.200060753973741
2021,8.173154633068624
2022,8.146248512163504
2023,8.119342391258387
2024,8.09243627035327
2025,8.065530149448152
2026,8.124387288928098
2027,8.183244428408042
2028,8.242101567887987
2029,8.300958707367931
2030,8.359815846847876
2031,8.430024006084668
2032,8.50023216532146
2033,8.57044032455825
2034,8.640648483795042
2035,8.710856643031834
2036,8.749954599972082
2037,8.789052556912331
2038,8.828150513852579
2039,8.867248470792829
2040,8.906346427733078
2041,8.995052545092138
2042,9.083758662451197
2043,9.172464779810257
2044,9.261170897169317
2045,9.349877014528376
2046,9.494497414393384
2047,9.639117814258391
2048,9.783738214123398
2049,9.928358613988406
2050,10.072979013853413
