year,max_demand
2010,1.710055594314153
2011,1.7357699203920207
2012,1.7614842464698883
2013,1.787198572547756
2014,1.8129128986256235
2015,1.838627224703491
2016,1.883706660543703
2017,1.9287860963839152
2018,1.9738655322241276
2019,2.0189449680643397
2020,2.0640244039045523
2021,2.0572519065013277
2022,2.050479409098103
2023,2.043706911694879
2024,2.0369344142916543
2025,2.03016191688843
2026,2.0449767549579834
2027,2.059791593027537
2028,2.07460643109709
2029,2.0894212691666434
2030,2.1042361072361966
2031,2.121908092647735
2032,2.1395800780592737
2033,2.1572520634708128
2034,2.1749240488823514
2035,2.19259603429389
2036,2.20243731958295
2037,2.2122786048720107
2038,2.222119890161071
2039,2.2319611754501314
2040,2.2418024607391915
2041,2.264130538115447
2042,2.286458615491702
2043,2.3087866928679577
2044,2.3311147702442128
2045,2.3534428476204683
2046,2.3898450211627993
2047,2.4262471947051303
2048,2.4626493682474613
2049,2.4990515417897923
2050,2.5354537153321233
