year,preset_demand
2010,2836.967184346157
2011,2582.4679526681994
2012,2570.4330505521643
2013,2762.5221200206015
2014,2464.000744893268
2015,2407.8362337921976
2016,2341.4914648047447
2017,2295.4978762873325
2018,2291.3935464710426
2019,2262.3540817162802
2020,2232.277866656695
2021,2183.2823666783984
2022,1984.3325450457576
2023,1747.9894249025556
2024,1573.2166224569428
2025,1420.3733471745952
2026,1278.395889246216
2027,1153.9281287868746
2028,1049.7018514816655
2029,949.2322786258574
2030,866.3469264399486
2031,796.0560091254714
2032,737.6341242998458
2033,687.5667408427465
2034,632.7151725668168
2035,582.4227323981196
2036,525.3910508728424
2037,474.74423990778797
2038,424.09742894273245
2039,373.45061797767687
2040,322.8038070126214
2041,272.15699604756594
2042,221.51018508251045
2043,170.863374117456
2044,120.2165631524005
2045,69.56975218734478
2046,18.92294122228939
2047,0.0
2048,0.0
2049,0.0
2050,0.0
