year,preset_demand
2010,3680.919435042127
2011,3350.710762465399
2012,3335.095669932013
2013,3584.3281576981653
2014,3197.0014598269827
2015,3124.1289071896786
2016,3038.0476331704376
2017,2978.371689509464
2018,2973.046387379793
2019,2935.3681474661157
2020,2896.344740654715
2021,2832.773865004532
2022,2574.6396613075194
2023,2267.9882523402666
2024,2041.2233433950462
2025,1842.9116443360558
2026,1658.6981690762445
2027,1497.2032455399506
2028,1361.9713218533695
2029,1231.6136619565882
2030,1124.071246441571
2031,1032.8699082387714
2032,957.0684493875649
2033,892.1068221097302
2034,820.9377917369156
2035,755.6841569842398
2036,681.6864646253455
2037,615.9730394462172
2038,550.2596142670874
2039,484.5461890879576
2040,418.8327639088279
2041,353.11933872969826
2042,287.4059135505685
2043,221.69248837144016
2044,155.97906319231043
2045,90.26563801318044
2046,24.552212834050856
2047,0.0
2048,0.0
2049,0.0
2050,0.0
