year,max_demand
2010,4.279007889844918
2011,4.343351882247908
2012,4.407695874650898
2013,4.472039867053887
2014,4.536383859456877
2015,4.600727851859866
2016,4.713528431134244
2017,4.826329010408621
2018,4.939129589682999
2019,5.051930168957376
2020,5.1647307482317535
2021,5.147784182331376
2022,5.130837616431
2023,5.113891050530625
2024,5.0969444846302485
2025,5.079997918729873
2026,5.117068531636946
2027,5.154139144544018
2028,5.19120975745109
2029,5.228280370358163
2030,5.265350983265235
2031,5.309570928661528
2032,5.353790874057822
2033,5.398010819454115
2034,5.442230764850409
2035,5.486450710246702
2036,5.511076188820685
2037,5.53570166739467
2038,5.560327145968652
2039,5.584952624542637
2040,5.609578103116621
2041,5.665448812569422
2042,5.721319522022224
2043,5.777190231475026
2044,5.833060940927828
2045,5.888931650380629
2046,5.98001944209515
2047,6.07110723380967
2048,6.162195025524191
2049,6.253282817238712
2050,6.3443706089532315
