key,demand,max_demand
energy_distribution_greengas,2.91753607076349E+05,
energy_production_biogenic_waste,3.55857610000000E+05,1.07913100000000E+06
energy_production_non_biogenic_waste,5.71304180000000E+05,1.73246800000000E+06
energy_production_wet_biomass,0.00000000000000E+00,0.00000000000000E+00
energy_production_dry_biomass,8.21802000000000E+05,0.00000000000000E+00
energy_production_oily_biomass,0.00000000000000E+00,0.00000000000000E+00
