year,preset_demand
2010,3501.4221279911185
2011,3187.315836501069
2012,3172.462202377344
2013,3409.5410526697283
2014,3041.102054038842
2015,2971.7830773999162
2016,2889.8994928837046
2017,2833.133602368936
2018,2828.0679846492008
2019,2792.2270961685763
2020,2755.106636856629
2021,2694.6357478232276
2022,2449.0892671772194
2023,2157.3914868031416
2024,1941.6846005089571
2025,1753.0434244173869
2026,1577.8129826944848
2027,1424.193239364856
2028,1295.5558001698355
2029,1171.5549349049031
2030,1069.2567455457036
2031,982.5027729795994
2032,910.3977160666694
2033,848.6038943775732
2034,780.9053690029767
2035,718.8337793670427
2036,648.4445296108205
2037,585.9355708876707
2038,523.4266121645194
2039,460.9176534413681
2040,398.40869471821685
2041,335.8997359950656
2042,273.3907772719144
2043,210.88181854876444
2044,148.37285982561318
2045,85.86390110246165
2046,23.354942379310543
2047,0.0
2048,0.0
2049,0.0
2050,0.0
