year,preset_demand
2010,3702.263169408817
2011,3370.139788749657
2012,3354.4341524287674
2013,3605.1118095631455
2014,3215.539205934345
2015,3142.244103324524
2016,3055.6636888380613
2017,2995.641715465745
2018,2990.285534683041
2019,2952.3888182831724
2020,2913.139135063455
2021,2849.199645020243
2022,2589.568655541337
2023,2281.13913479205
2024,2053.0593342645425
2025,1853.5977289657612
2026,1668.316095722029
2027,1505.88474724888
2028,1369.8686840808464
2029,1238.7551480192644
2030,1130.5891500568691
2031,1038.858982801753
2032,962.6179907765994
2033,897.2796848615072
2034,825.6979823544017
2035,760.0659757652322
2036,685.639209334675
2037,619.5447462338807
2038,553.4502831330848
2039,487.355820032289
2040,421.26135693149325
2041,355.16689383069746
2042,289.07243072990167
2043,222.9779676291073
2044,156.8835045283115
2045,90.78904142751543
2046,24.694578326719782
2047,0.0
2048,0.0
2049,0.0
2050,0.0
