year,max_demand
2010,81.87374770786451
2011,83.10489379035282
2012,84.33603987284113
2013,85.56718595532944
2014,86.79833203781776
2015,88.02947812030605
2016,90.18778359824853
2017,92.34608907619099
2018,94.50439455413347
2019,96.66270003207593
2020,98.82100551001841
2021,98.49675304384864
2022,98.17250057767887
2023,97.84824811150912
2024,97.52399564533935
2025,97.1997431791696
2026,97.90904544891595
2027,98.6183477186623
2028,99.32764998840865
2029,100.03695225815501
2030,100.74625452790136
2031,101.59235080681307
2032,102.43844708572479
2033,103.28454336463652
2034,104.13063964354824
2035,104.97673592245995
2036,105.44791528736287
2037,105.91909465226581
2038,106.39027401716874
2039,106.86145338207167
2040,107.33263274697461
2041,108.40165259637804
2042,109.47067244578147
2043,110.53969229518489
2044,111.60871214458832
2045,112.67773199399176
2046,114.42058899965421
2047,116.16344600531667
2048,117.90630301097914
2049,119.64916001664162
2050,121.39201702230406
