year,max_demand
2010,2.5921657198879697
2011,2.631144449463018
2012,2.670123179038066
2013,2.709101908613114
2014,2.748080638188162
2015,2.7870593677632103
2016,2.8553924492404548
2017,2.9237255307176997
2018,2.9920586121949446
2019,3.060391693672189
2020,3.1287247751494345
2021,3.1184587722983927
2022,3.108192769447351
2023,3.0979267665963097
2024,3.087660763745268
2025,3.0773947608942267
2026,3.09985164213088
2027,3.122308523367533
2028,3.1447654046041866
2029,3.1672222858408396
2030,3.1896791670774927
2031,3.216467018266929
2032,3.2432548694563654
2033,3.270042720645802
2034,3.296830571835238
2035,3.3236184230246746
2036,3.338536208417594
2037,3.3534539938105135
2038,3.3683717792034327
2039,3.3832895645963528
2040,3.3982073499892724
2041,3.4320530781387997
2042,3.465898806288327
2043,3.4997445344378546
2044,3.533590262587382
2045,3.567435990736909
2046,3.622615756061257
2047,3.6777955213856046
2048,3.732975286709953
2049,3.7881550520343006
2050,3.8433348173586483
