year,preset_demand
2010,7591.021591562638
2011,6910.044676015858
2012,6877.842258476714
2013,7391.8250362416065
2014,6593.055767200228
2015,6442.773445007612
2016,6265.2512739194535
2017,6142.183821664242
2018,6131.201651540362
2019,6053.499235672755
2020,5973.022732747533
2021,5841.922908866286
2022,5309.582457420783
2023,4677.1867998595135
2024,4209.538064159271
2025,3800.5673121550126
2026,3420.670796398206
2027,3087.625894675782
2028,2808.7421889362026
2029,2539.9104939304357
2030,2318.129818588392
2031,2130.048731866934
2032,1973.7262366409907
2033,1839.7583180295244
2034,1692.9891056779834
2035,1558.418991043069
2036,1405.816335555786
2037,1270.298012432099
2038,1134.779689308409
2039,999.2613661847188
2040,863.7430430610287
2041,728.2247199373387
2042,592.7063968136487
2043,457.18807368996147
2044,321.66975056627143
2045,186.15142744258077
2046,50.633104318891
2047,0.0
2048,0.0
2049,0.0
2050,0.0
