year,max_demand
2010,1.121982177264942
2011,1.1388535676780227
2012,1.1557249580911033
2013,1.1725963485041837
2014,1.1894677389172643
2015,1.2063391293303447
2016,1.2359161347458685
2017,1.2654931401613925
2018,1.2950701455769165
2019,1.3246471509924402
2020,1.3542241564079642
2021,1.3497806626366178
2022,1.3453371688652713
2023,1.340893675093925
2024,1.3364501813225786
2025,1.3320066875512326
2026,1.3417268301760525
2027,1.3514469728008727
2028,1.3611671154256928
2029,1.3708872580505127
2030,1.3806074006753328
2031,1.3922021422349395
2032,1.4037968837945463
2033,1.4153916253541532
2034,1.42698636691376
2035,1.4385811084733666
2036,1.445038060359854
2037,1.4514950122463417
2038,1.4579519641328291
2039,1.464408916019317
2040,1.4708658679058046
2041,1.485515511433212
2042,1.5001651549606192
2043,1.5148147984880265
2044,1.529464442015434
2045,1.5441140855428412
2046,1.5679978645638277
2047,1.591881643584814
2048,1.6157654226058005
2049,1.639649201626787
2050,1.6635329806477732
