year,preset_demand
2010,474.0259605670226
2011,431.50194286763667
2012,429.49104331710186
2013,461.58701050756736
2014,411.70737764634475
2015,402.32290662695294
2016,391.2374266744864
2017,383.5524047619346
2018,382.86661646858175
2019,378.01444184679434
2020,372.98903767133993
2021,364.80242942686476
2022,331.5601061372545
2023,292.0697746425992
2024,262.86716489180435
2025,237.32873752412132
2026,213.60586852347936
2027,192.8086770589741
2028,175.39361442147188
2029,158.60625570843507
2030,144.75702653734876
2031,133.01218867564066
2032,123.2505353772132
2033,114.88482721277464
2034,105.71973447427766
2035,97.31642181286571
2036,87.78705616953249
2037,79.32453205228597
2038,70.86200793503926
2039,62.39948381779254
2040,53.936959700545835
2041,45.474435583299126
2042,37.01191146605242
2043,28.549387348805887
2044,20.086863231559175
2045,11.624339114312429
2046,3.1618149970657368
2047,0.0
2048,0.0
2049,0.0
2050,0.0
