year,max_demand
2010,159.38337163657434
2011,161.7800399105649
2012,164.17670818455548
2013,166.57337645854605
2014,168.97004473253662
2015,171.36671300652716
2016,175.56827961031308
2017,179.76984621409903
2018,183.97141281788498
2019,188.1729794216709
2020,192.37454602545685
2021,191.74332475164863
2022,191.11210347784038
2023,190.48088220403218
2024,189.84966093022396
2025,189.21843965641577
2026,190.59923619287125
2027,191.9800327293267
2028,193.36082926578217
2029,194.74162580223765
2030,196.12242233869313
2031,197.76951535003644
2032,199.41660836137976
2033,201.06370137272305
2034,202.71079438406636
2035,204.35788739540968
2036,205.27513080891222
2037,206.1923742224148
2038,207.10961763591735
2039,208.02686104941992
2040,208.9441044629225
2041,211.02516210000894
2042,213.1062197370954
2043,215.18727737418186
2044,217.2683350112683
2045,219.34939264835478
2046,222.74220699507393
2047,226.13502134179308
2048,229.52783568851225
2049,232.9206500352314
2050,236.31346438195055
