year,preset_demand
2010,7207.184270246933
2011,6560.640711526833
2012,6530.066597838366
2013,7018.060018276313
2014,6259.680234744886
2015,6116.996885008841
2016,5948.451059700064
2017,5831.606469630792
2018,5821.179609054086
2019,5747.4061883561835
2020,5670.998951331352
2021,5546.528143665718
2022,5041.10529882246
2023,4440.686503964335
2024,3996.6842611455477
2025,3608.3929705355586
2026,3247.7057877027078
2027,2931.5011836152
2028,2666.71913379617
2029,2411.4808183442783
2030,2200.9144043919655
2031,2022.3435712834803
2032,1873.925467726717
2033,1746.7315895262568
2034,1607.383710474999
2035,1479.6180860799784
2036,1334.7317298814512
2037,1206.065842824447
2038,1077.3999557674397
2039,948.7340687104327
2040,820.0681816534257
2041,691.4022945964186
2042,562.7364075394116
2043,434.0705204824073
2044,305.4046334254003
2045,176.73874636839264
2046,48.07285931138588
2047,0.0
2048,0.0
2049,0.0
2050,0.0
