year,preset_demand
2010,2691.409913911031
2011,2449.968363582115
2012,2438.550940410366
2013,2620.7844286135255
2014,2337.579394390604
2015,2284.2965355611227
2016,2221.3557409075106
2017,2177.7219615690874
2018,2173.8282140423357
2019,2146.2786872917645
2020,2117.7456031479155
2021,2071.2639324728957
2022,1882.5216991233308
2023,1658.3047183461342
2024,1492.499045379724
2025,1347.4977536343101
2026,1212.8047829405393
2027,1094.7231335259792
2028,995.8444303893649
2029,900.5296851492469
2030,821.8969608011944
2031,755.212484236942
2032,699.7880715483983
2033,652.289512896202
2034,600.2522332737981
2035,552.5401649736477
2036,498.4346279370872
2037,450.3863706673292
2038,402.33811339757
2039,354.2898561278109
2040,306.2415988580518
2041,258.1933415882927
2042,210.14508431853358
2043,162.09682704877545
2044,114.04856977901636
2045,66.00031250925703
2046,17.952055239498023
2047,0.0
2048,0.0
2049,0.0
2050,0.0
