year,preset_demand
2.01000000000000E+03,3.18417408500000E+05
2.01100000000000E+03,2.57318573500000E+05
2.01200000000000E+03,2.21829082000000E+05
2.01300000000000E+03,1.85904864000000E+05
2.01400000000000E+03,1.77921704500000E+05
2.01500000000000E+03,1.73510120000000E+05
2.01600000000000E+03,1.58510108300000E+05
2.01700000000000E+03,1.39098512200000E+05
2.01800000000000E+03,1.30427484600000E+05
2.01900000000000E+03,1.38883548000000E+05
2.02000000000000E+03,1.31488687400000E+05
2.02100000000000E+03,1.23062561500000E+05
2.02200000000000E+03,1.17972974900000E+05
2.02300000000000E+03,1.05913040800000E+05
2.02400000000000E+03,9.45352105700000E+04
2.02500000000000E+03,9.51826015000000E+04
2.02600000000000E+03,8.49109810200000E+04
2.02700000000000E+03,8.04546467400000E+04
2.02800000000000E+03,7.31681408600000E+04
2.02900000000000E+03,6.28889584900000E+04
2.03000000000000E+03,5.42363040700000E+04
2.03100000000000E+03,4.49184458100000E+04
2.03200000000000E+03,3.64459897300000E+04
2.03300000000000E+03,2.28178018600000E+04
2.03400000000000E+03,1.91646952800000E+04
2.03500000000000E+03,1.73798801000000E+04
2.03600000000000E+03,1.72772010000000E+04
2.03700000000000E+03,1.72877214800000E+04
2.03800000000000E+03,1.74668359300000E+04
2.03900000000000E+03,1.77001645600000E+04
2.04000000000000E+03,1.65082657200000E+04
2.04100000000000E+03,1.63629966500000E+04
2.04200000000000E+03,1.62348407700000E+04
2.04300000000000E+03,1.61066848900000E+04
2.04400000000000E+03,1.59785290100000E+04
2.04500000000000E+03,1.58503731300000E+04
2.04600000000000E+03,1.57222172400000E+04
2.04700000000000E+03,1.55940613600000E+04
2.04800000000000E+03,1.54659054800000E+04
2.04900000000000E+03,1.53377496000000E+04
2.05000000000000E+03,1.52095937200000E+04
