year,max_demand
2010,1420.7466865502986
2011,1442.1106373443408
2012,1463.474588138383
2013,1484.8385389324255
2014,1506.2024897264678
2015,1527.5664405205098
2016,1565.0192925298184
2017,1602.4721445391272
2018,1639.924996548436
2019,1677.3778485577443
2020,1714.830700567053
2021,1709.2039810163587
2022,1703.5772614656644
2023,1697.9505419149702
2024,1692.3238223642759
2025,1686.6971028135818
2026,1699.0055518307254
2027,1711.3140008478692
2028,1723.6224498650129
2029,1735.9308988821565
2030,1748.2393478993001
2031,1762.921569226893
2032,1777.6037905544858
2033,1792.2860118820786
2034,1806.9682332096716
2035,1821.6504545372643
2036,1829.8267813843668
2037,1838.0031082314695
2038,1846.1794350785717
2039,1854.3557619256744
2040,1862.5320887727771
2041,1881.0826797914722
2042,1899.6332708101672
2043,1918.1838618288623
2044,1936.7344528475573
2045,1955.2850438662526
2046,1985.5286614512343
2047,2015.7722790362157
2048,2046.0158966211975
2049,2076.259514206179
2050,2106.5031317911607
