year,max_demand
2010,78.22924008378321
2011,79.40558323603317
2012,80.58192638828312
2013,81.75826954053308
2014,82.93461269278305
2015,84.11095584503299
2016,86.17318705021194
2017,88.23541825539087
2018,90.29764946056983
2019,92.35988066574875
2020,94.4221118709277
2021,94.11229309831864
2022,93.8024743257096
2023,93.49265555310056
2024,93.18283678049151
2025,92.8730180078825
2026,93.55074657296477
2027,94.22847513804705
2028,94.90620370312932
2029,95.58393226821161
2030,96.26166083329389
2031,97.0700941930706
2032,97.87852755284733
2033,98.68696091262404
2034,99.49539427240077
2035,100.30382763217749
2036,100.754033036125
2037,101.20423844007252
2038,101.65444384402002
2039,102.10464924796754
2040,102.55485465191506
2041,103.5762884178605
2042,104.59772218380593
2043,105.61915594975136
2044,106.6405897156968
2045,107.66202348164224
2046,109.32729938441584
2047,110.99257528718944
2048,112.65785118996304
2049,114.32312709273666
2050,115.98840299551024
