year,preset_demand
2010,31.49075562298398
2011,28.665776484970145
2012,28.532187290292892
2013,30.664404390953887
2014,27.35077294528788
2015,26.72733855960752
2016,25.99090180469006
2017,25.48036616500492
2018,25.43480749659519
2019,25.112465139919244
2020,24.778614701418668
2021,24.23475740022889
2022,22.026384935140378
2023,19.402941322302663
2024,17.46293734843671
2025,15.766354371696297
2026,14.190383575747342
2027,12.808773013174484
2028,11.651845909391946
2029,10.53661878099743
2030,9.616579104538156
2031,8.836339519152988
2032,8.187847951034302
2033,7.632092584588947
2034,7.023232058585781
2035,6.464978529332852
2036,5.8319184236008645
2037,5.269731326060794
2038,4.70754422852071
2039,4.145357130980627
2040,3.5831700334405436
2041,3.0209829359004603
2042,2.4587958383603774
2043,1.8966087408203058
2044,1.3344216432802225
2045,0.772234545740137
2046,0.21004744820005486
2047,0.0
2048,0.0
2049,0.0
2050,0.0
