key,share
households_final_demand_for_cooking_network_gas,1.02220976637823E-01
households_final_demand_for_cooling_network_gas,0.00000000000000E+00
households_final_demand_for_hot_water_network_gas,8.71252017136229E-02
households_final_demand_for_space_heating_network_gas,8.10653821648554E-01
