key,share
industry_final_demand_for_metal_steam_hot_water,8.21686485729166E-03
industry_final_demand_for_chemical_steam_hot_water,2.35713645607680E-01
industry_final_demand_for_other_steam_hot_water,7.56069489535028E-01
