key,share
buildings_final_demand_for_space_heating_electricity,3.30103557892711E-01
buildings_final_demand_for_cooling_electricity,3.13926365250818E-02
buildings_final_demand_for_lighting_electricity,3.18783058425782E-01
buildings_final_demand_for_appliances_electricity,3.19720747156426E-01
