year,max_demand
2010,540.1299579434622
2011,548.2519616427358
2012,556.3739653420093
2013,564.495969041283
2014,572.6179727405566
2015,580.7399764398301
2016,594.9785508262111
2017,609.2171252125919
2018,623.4556995989728
2019,637.6942739853537
2020,651.9328483717346
2021,649.7937198254239
2022,647.654591279113
2023,645.5154627328023
2024,643.3763341864916
2025,641.2372056401808
2026,645.9165493352357
2027,650.5958930302904
2028,655.2752367253452
2029,659.9545804203999
2030,664.6339241154546
2031,670.2157126659843
2032,675.7975012165138
2033,681.3792897670434
2034,686.961078317573
2035,692.5428668681026
2036,695.6512880369603
2037,698.7597092058181
2038,701.8681303746758
2039,704.9765515435337
2040,708.0849727123915
2041,715.1374121385097
2042,722.1898515646279
2043,729.2422909907461
2044,736.2947304168644
2045,743.3471698429826
2046,754.8449857794029
2047,766.342801715823
2048,777.8406176522433
2049,789.3384335886636
2050,800.8362495250838
