year,preset_demand
2010,2116.878572433923
2011,1926.9771970452155
2012,1917.9970345141332
2013,2061.329406280789
2014,1838.5797368776853
2015,1796.6710920625055
2016,1747.1661768708318
2017,1712.8468366475531
2018,1709.7842817155656
2019,1688.1157121834603
2020,1665.6735438175883
2021,1629.114247459831
2022,1480.6625428622142
2023,1304.308833332568
2024,1173.8974550893565
2025,1059.8493772084732
2026,953.9091181474602
2027,861.0341858856181
2028,783.2629750202364
2029,708.2949291670494
2030,646.4478175828426
2031,593.9983787875065
2032,550.4053344861946
2033,513.0462237418126
2034,472.1172661604886
2035,434.59022336070836
2036,392.0345162531692
2037,354.2430502518645
2038,316.4515842505588
2039,278.66011824925323
2040,240.86865224794767
2041,203.07718624664207
2042,165.28572024533648
2043,127.49425424403167
2044,89.70278824272607
2045,51.911322241420315
2046,14.1198562401148
2047,0.0
2048,0.0
2049,0.0
2050,0.0
