year,max_demand
2010,46.81373912036483
2011,47.51768334104853
2012,48.22162756173224
2013,48.92557178241594
2014,49.62951600309965
2015,50.33346022378335
2016,51.56753527732762
2017,52.801610330871895
2018,54.03568538441617
2019,55.269760437960436
2020,56.50383549150471
2021,56.318434544493364
2022,56.13303359748201
2023,55.94763265047067
2024,55.76223170345932
2025,55.57683075644798
2026,55.9823953280353
2027,56.38795989962262
2028,56.793524471209935
2029,57.199089042797254
2030,57.604653614384574
2031,58.08843421049231
2032,58.57221480660004
2033,59.05599540270777
2034,59.5397759988155
2035,60.02355659492323
2036,60.29296734604909
2037,60.56237809717495
2038,60.8317888483008
2039,61.10119959942667
2040,61.37061035055254
2041,61.98185409773057
2042,62.5930978449086
2043,63.20434159208663
2044,63.81558533926466
2045,64.42682908644268
2046,65.42335917662868
2047,66.41988926681465
2048,67.41641935700063
2049,68.41294944718663
2050,69.4094795373726
