year,max_demand
2010,145.76482934701366
2011,147.9567138477144
2012,150.1485983484152
2013,152.34048284911594
2014,154.53236734981672
2015,156.72425185051748
2016,160.56681480236324
2017,164.40937775420903
2018,168.25194070605482
2019,172.0945036579006
2020,175.93706660974638
2021,175.3597801568869
2022,174.78249370402744
2023,174.205207251168
2024,173.62792079830854
2025,173.05063434544908
2026,174.31344846107916
2027,175.5762625767092
2028,176.8390766923393
2029,178.10189080796937
2030,179.36470492359942
2031,180.87106176152957
2032,182.37741859945973
2033,183.8837754373899
2034,185.39013227532004
2035,186.8964891132502
2036,187.73535849006157
2037,188.574227866873
2038,189.41309724368438
2039,190.25196662049578
2040,191.0908359973072
2041,192.99407727157825
2042,194.89731854584926
2043,196.8005598201203
2044,198.7038010943913
2045,200.60704236866235
2046,203.70995705278196
2047,206.81287173690154
2048,209.91578642102115
2049,213.01870110514076
2050,216.12161578926035
