year,max_demand
2010,14.082810776704791
2011,14.294575814993113
2012,14.506340853281433
2013,14.718105891569754
2014,14.929870929858076
2015,15.141635968146396
2016,15.512878380948143
2017,15.88412079374989
2018,16.25536320655164
2019,16.626605619353388
2020,16.997848032155137
2021,16.942074524128582
2022,16.886301016102024
2023,16.830527508075473
2024,16.77475400004892
2025,16.718980492022368
2026,16.840985040830454
2027,16.96298958963854
2028,17.084994138446625
2029,17.20699868725471
2030,17.329003236062796
2031,17.474537233569585
2032,17.620071231076373
2033,17.765605228583162
2034,17.91113922608995
2035,18.05667322359674
2036,18.137719102447825
2037,18.21876498129891
2038,18.299810860149993
2039,18.380856739001082
2040,18.461902617852168
2041,18.64578090212721
2042,18.829659186402257
2043,19.0135374706773
2044,19.197415754952342
2045,19.381294039227384
2046,19.681076644870114
2047,19.980859250512836
2048,20.280641856155565
2049,20.58042446179829
2050,20.880207067441013
