year,preset_demand
2010,35975.36271256701
2011,32748.07752569437
2012,32595.463857399718
2013,35031.33057640063
2014,31245.80397358402
2015,30533.58612715141
2016,29692.273213285196
2017,29109.03205403019
2018,29056.985363237374
2019,28688.738143708066
2020,28307.343973285497
2021,27686.035805630734
2022,25163.168416001652
2023,22166.119483364422
2024,19949.839014924022
2025,18011.645194142675
2026,16211.239967686435
2027,14632.873868405059
2028,13311.188460507165
2029,12037.141532855654
2030,10986.07875535858
2031,10094.725038001367
2032,9353.881608951237
2033,8718.9809693256
2034,8023.412449898224
2035,7385.657883418827
2036,6662.443515519001
2037,6020.195200220783
2038,5377.94688492255
2039,4735.698569624318
2040,4093.450254326087
2041,3451.201939027855
2042,2808.9536237296234
2043,2166.705308431405
2044,1524.456993133173
2045,882.2086778349383
2046,239.96036253670778
2047,0.0
2048,0.0
2049,0.0
2050,0.0
