key,share
households_space_heater_electricity,9.04688069314907E-01
households_space_heater_heatpump_air_water_electricity,4.24532895508757E-02
households_space_heater_heatpump_ground_water_electricity,4.50748385566349E-02
households_space_heater_hybrid_heatpump_air_water_electricity,7.78380257758256E-03
