key,share
industry_final_demand_for_chemical_refineries_network_gas,3.52401095840998E-01
industry_final_demand_for_chemical_fertilizers_network_gas,2.28793112729777E-01
industry_final_demand_for_chemical_other_network_gas,4.18805791429226E-01
