key,share
buildings_lighting_incandescent_lamp_electricity,0.00000000000000E+00
buildings_lighting_fluorescent_lamp_electricity,0.00000000000000E+00
buildings_lighting_standard_fluorescent_electricity,9.55205839101345E-01
buildings_lighting_efficient_fluorescent_electricity,1.28885227473957E-02
buildings_lighting_led_electricity,3.19056381512592E-02
