key,share
energy_chp_coal_gas,1.61254625062244E-01
energy_cokesoven_consumption_coal_gas,1.51204119923865E-01
energy_power_combined_cycle_coal_gas,3.26473759954934E-01
industry_final_demand_coal_gas,3.61067495058957E-01
