key,share
households_final_demand_for_cooling_electricity,7.99909332761146E-02
households_final_demand_for_space_heating_electricity,8.01042673246813E-02
households_final_demand_for_hot_water_electricity,4.99943332975716E-02
households_final_demand_for_cooking_electricity,5.99931999570859E-02
households_final_demand_for_lighting_electricity,1.19986399914172E-01
households_final_demand_for_applicances_electricity,6.09930866230375E-01
