year,preset_demand
2010,2137.8724095159123
2011,1946.087714701862
2012,1937.0184927076618
2013,2081.772342541425
2014,1856.8135855078772
2015,1814.4893177689105
2016,1764.4934447406251
2017,1729.833747424223
2018,1726.740820046629
2019,1704.857355610073
2020,1682.1926202852007
2021,1645.2707523933168
2022,1495.346799485641
2023,1317.2441275474364
2024,1185.5394133216478
2025,1070.3602801229374
2026,963.369373864625
2027,869.573367894401
2028,791.0308722931643
2029,715.3193416877143
2030,652.8588703192014
2031,599.8892718002751
2032,555.8638997868842
2033,518.1342854648718
2034,476.7994208662125
2035,438.90020904693023
2036,395.92246186890316
2037,357.7562044692383
2038,319.58994706957264
2039,281.423689669907
2040,243.25743227024134
2041,205.0911748705757
2042,166.92491747091006
2043,128.7586600712452
2044,90.59240267157955
2045,52.42614527191374
2046,14.259887872248168
2047,0.0
2048,0.0
2049,0.0
2050,0.0
