year,max_demand
2010,47.27800760750894
2011,47.988933093191164
2012,48.69985857887338
2013,49.41078406455561
2014,50.121709550237824
2015,50.83263503592004
2016,52.07894885032591
2017,53.325262664731774
2018,54.57157647913765
2019,55.81789029354351
2020,57.06420410794939
2021,56.876964473860234
2022,56.68972483977109
2023,56.50248520568195
2024,56.3152455715928
2025,56.12800593750366
2026,56.537592637073665
2027,56.94717933664367
2028,57.35676603621367
2029,57.76635273578368
2030,58.175939435353676
2031,58.66451785555504
2032,59.1530962757564
2033,59.64167469595776
2034,60.130253116159125
2035,60.61883153636049
2036,60.89091412964626
2037,61.16299672293206
2038,61.43507931621784
2039,61.70716190950363
2040,61.97924450278942
2041,62.59655017142707
2042,63.21385584006472
2043,63.83116150870236
2044,64.44846717734
2045,65.06577284597765
2046,66.07218587920681
2047,67.07859891243595
2048,68.0850119456651
2049,69.09142497889427
2050,70.0978380121234
