year,preset_demand
2010,15.74537781149199
2011,14.332888242485073
2012,14.266093645146446
2013,15.332202195476944
2014,13.67538647264394
2015,13.36366927980376
2016,12.99545090234503
2017,12.74018308250246
2018,12.717403748297595
2019,12.556232569959622
2020,12.389307350709334
2021,12.117378700114445
2022,11.013192467570189
2023,9.701470661151331
2024,8.731468674218355
2025,7.883177185848148
2026,7.095191787873671
2027,6.404386506587242
2028,5.825922954695973
2029,5.268309390498715
2030,4.808289552269078
2031,4.418169759576494
2032,4.093923975517151
2033,3.8160462922944736
2034,3.5116160292928904
2035,3.232489264666426
2036,2.9159592118004323
2037,2.634865663030397
2038,2.353772114260355
2039,2.0726785654903135
2040,1.7915850167202718
2041,1.5104914679502301
2042,1.2293979191801887
2043,0.9483043704101529
2044,0.6672108216401113
2045,0.3861172728700685
2046,0.10502372410002743
2047,0.0
2048,0.0
2049,0.0
2050,0.0
