year,max_demand
2010,1278.247212229532
2011,1297.4683800866962
2012,1316.6895479438606
2013,1335.910715801025
2014,1355.1318836581895
2015,1374.3530515153536
2016,1408.0494198575432
2017,1441.7457881997325
2018,1475.442156541922
2019,1509.1385248841113
2020,1542.834893226301
2021,1537.772528029352
2022,1532.7101628324033
2023,1527.647797635455
2024,1522.5854324385061
2025,1517.5230672415576
2026,1528.5969911098828
2027,1539.670914978208
2028,1550.744838846533
2029,1561.8187627148582
2030,1572.8926865831834
2031,1586.1022957689713
2032,1599.311904954759
2033,1612.521514140547
2034,1625.731123326335
2035,1638.9407325121228
2036,1646.2969819389384
2037,1653.6532313657547
2038,1661.0094807925705
2039,1668.3657302193865
2040,1675.7219796462027
2041,1692.4119649048926
2042,1709.1019501635826
2043,1725.7919354222727
2044,1742.4819206809627
2045,1759.1719059396528
2046,1786.3821188732518
2047,1813.5923318068506
2048,1840.8025447404495
2049,1868.0127576740488
2050,1895.2229706076475
