year,max_demand
2010,3.0254829745558096
2011,3.070977551462806
2012,3.1164721283698023
2013,3.161966705276799
2014,3.2074612821837953
2015,3.2529558590907914
2016,3.3327117840388594
2017,3.412467708986927
2018,3.4922236339349952
2019,3.5719795588830627
2020,3.6517354838311307
2021,3.6397533730408105
2022,3.62777126225049
2023,3.6157891514601705
2024,3.60380704066985
2025,3.5918249298795306
2026,3.6180357972333557
2027,3.6442466645871807
2028,3.6704575319410058
2029,3.696668399294831
2030,3.722879266648656
2031,3.754145086992147
2032,3.785410907335639
2033,3.81667672767913
2034,3.8479425480226213
2035,3.879208368366113
2036,3.896619873108296
2037,3.9140313778504803
2038,3.9314428825926635
2039,3.9488543873348476
2040,3.9662658920770317
2041,4.005769413588868
2042,4.045272935100704
2043,4.08477645661254
2044,4.124279978124377
2045,4.163783499636213
2046,4.228187345134184
2047,4.292591190632153
2048,4.356995036130124
2049,4.421398881628094
2050,4.485802727126064
