key,share
industry_final_demand_for_chemical_refineries_electricity,1.79552776463679E-01
industry_final_demand_for_chemical_fertilizers_electricity,5.36465927262796E-02
industry_final_demand_for_chemical_other_electricity,7.66800630810041E-01
