key,share
households_water_heater_heatpump_air_water_electricity,9.59510014623702E-02
households_water_heater_heatpump_ground_water_electricity,3.01734439662204E-02
households_water_heater_resistive_electricity,8.70525704230410E-01
households_water_heater_hybrid_heatpump_air_water_electricity,3.34985034099971E-03
