key,share
industry_final_demand_for_metal_steam_hot_water,2.59461000068438E-03
industry_final_demand_for_chemical_steam_hot_water,8.97981671916360E-01
industry_final_demand_for_other_steam_hot_water,9.94237180829560E-02
