key,share
households_final_demand_for_cooling_electricity,9.39865226481985E-04
households_final_demand_for_space_heating_electricity,2.42791278269203E-01
households_final_demand_for_hot_water_electricity,6.13084954352132E-02
households_final_demand_for_cooking_electricity,1.80539025096481E-01
households_final_demand_for_lighting_electricity,8.44572342641617E-02
households_final_demand_for_applicances_electricity,4.29964101708460E-01
