year,max_demand
2010,83.42130933167822
2011,84.6757262974949
2012,85.9301432633116
2013,87.18456022912831
2014,88.43897719494501
2015,89.6933941607617
2016,91.89249550824282
2017,94.09159685572394
2018,96.29069820320507
2019,98.48979955068619
2020,100.68890089816732
2021,100.35851947507155
2022,100.02813805197579
2023,99.69775662888004
2024,99.36737520578427
2025,99.03699378268854
2026,99.7597031457105
2027,100.48241250873247
2028,101.20512187175443
2029,101.92783123477639
2030,102.65054059779835
2031,103.51262962368884
2032,104.37471864957934
2033,105.23680767546982
2034,106.0988967013603
2035,106.9609857272508
2036,107.4410712326868
2037,107.92115673812283
2038,108.40124224355883
2039,108.88132774899486
2040,109.36141325443089
2041,110.45063950869971
2042,111.53986576296852
2043,112.62909201723734
2044,113.71831827150615
2045,114.80754452577497
2046,116.58334467491466
2047,118.35914482405433
2048,120.13494497319402
2049,121.91074512233372
2050,123.68654527147339
