year,preset_demand
2010,3772.2426263487805
2011,3433.8415142718122
2012,3417.8390130738626
2013,3673.2549304319314
2014,3276.3187013683178
2015,3201.638189012541
2016,3113.421248404039
2017,3052.2647513879783
2018,3046.8073291199194
2019,3008.1942963718816
2020,2968.2027232888295
2021,2903.0546614651957
2022,2638.5161776194263
2023,2324.2567821749444
2024,2091.865861705513
2025,1888.6340720139751
2026,1699.8502814459118
2027,1534.3486872781566
2028,1395.7616749906063
2029,1262.169856421481
2030,1151.9593258447317
2031,1058.4952928443151
2032,980.8132084455644
2033,914.2398906050381
2034,841.3051647068145
2035,774.4325947193051
2036,698.599028053788
2037,631.2552602917934
2038,563.9114925297974
2039,496.56772476780145
2040,429.2239570058055
2041,361.8801892438096
2042,294.5364214818136
2043,227.19265371981905
2044,159.8488859578231
2045,92.50511819582684
2046,25.161350433831014
2047,0.0
2048,0.0
2049,0.0
2050,0.0
