year,preset_demand
2010,57801.28194598709
2011,52616.0327381627
2012,52370.829771332596
2013,56284.51425959586
2014,50202.3437410759
2015,49058.0299261596
2016,47706.3002625086
2017,46769.21209586653
2018,46685.58916000047
2019,46093.92976432177
2020,45481.14728445397
2021,44482.89720812012
2022,40429.429548450156
2023,35614.09879708654
2024,32053.221503055578
2025,28939.14344924855
2026,26046.449053284243
2027,23510.502865681763
2028,21386.963166688914
2029,19339.96377252078
2030,17651.230946379783
2031,16219.101187405307
2032,15028.794914123459
2033,14008.70593901301
2034,12891.1424435342
2035,11866.468090590448
2036,10704.486266519387
2037,9672.591848984586
2038,8640.697431449762
2039,7608.80301391494
2040,6576.908596380117
2041,5545.014178845295
2042,4513.119761310472
2043,3481.2253437756713
2044,2449.3309262408484
2045,1417.4365087060212
2046,385.5420911712007
2047,0.0
2048,0.0
2049,0.0
2050,0.0
