year,preset_demand
2010,3023.812334375861
2011,2752.551559812355
2012,2739.724028474568
2013,2944.4642527402607
2014,2626.281997701976
2015,2566.418442579202
2016,2495.7041488459054
2017,2446.6813821996943
2018,2442.3067376175068
2019,2411.3547082131345
2020,2379.2976472184455
2021,2327.0752605864227
2022,2115.0224289942566
2023,1863.1135434148844
2024,1676.8300507243337
2025,1513.9203831133264
2026,1362.5921651289834
2027,1229.926848665043
2028,1118.8361372107242
2029,1011.7495500597753
2030,923.4052957935414
2031,848.4849569391123
2032,786.2153554759825
2033,732.8504901779742
2034,674.386349447759
2035,620.7816050054944
2036,559.993766852874
2037,506.01131244241526
2038,452.0288580319552
2039,398.04640362149524
2040,344.06394921103526
2041,290.0814948005753
2042,236.0990403901153
2043,182.11658597965646
2044,128.13413156919648
2045,74.15167715873625
2046,20.169222748276376
2047,0.0
2048,0.0
2049,0.0
2050,0.0
