year,max_demand
2010,0.1624939705004399
2011,0.16493741324992053
2012,0.16738085599940117
2013,0.16982429874888177
2014,0.1722677414983624
2015,0.17471118424784302
2016,0.17899475054940164
2017,0.18327831685096027
2018,0.18756188315251893
2019,0.19184544945407753
2020,0.19612901575563618
2021,0.1954854752784067
2022,0.1948419348011772
2023,0.19419839432394778
2024,0.19355485384671828
2025,0.19291131336948886
2026,0.19431905816342832
2027,0.19572680295736775
2028,0.1971345477513072
2029,0.19854229254524666
2030,0.19995003733918612
2031,0.20162927577195675
2032,0.2033085142047274
2033,0.20498775263749802
2034,0.20666699107026867
2035,0.2083462295030393
2036,0.20928137425901336
2037,0.21021651901498742
2038,0.21115166377096148
2039,0.21208680852693554
2040,0.21302195328290963
2041,0.21514362579377552
2042,0.2172652983046414
2043,0.2193869708155073
2044,0.22150864332637318
2045,0.22363031583723908
2046,0.22708934590234744
2047,0.2305483759674558
2048,0.2340074060325642
2049,0.2374664360976726
2050,0.24092546616278093
