year,max_demand
2010,102.26287210161018
2011,103.80061207194998
2012,105.3383520422898
2013,106.87609201262961
2014,108.41383198296941
2015,109.95157195330921
2016,112.64736301242344
2017,115.34315407153767
2018,118.03894513065191
2019,120.73473618976614
2020,123.43052724888038
2021,123.02552577521062
2022,122.62052430154087
2023,122.21552282787114
2024,121.81052135420138
2025,121.40551988053166
2026,122.29146060418422
2027,123.17740132783678
2028,124.06334205148934
2029,124.94928277514191
2030,125.83522349879448
2031,126.89202421915145
2032,127.94882493950844
2033,129.00562565986544
2034,130.06242638022243
2035,131.11922710057942
2036,131.70774486700574
2037,132.2962626334321
2038,132.8847803998584
2039,133.47329816628476
2040,134.06181593271114
2041,135.39705516621606
2042,136.73229439972098
2043,138.06753363322593
2044,139.40277286673086
2045,140.7380121002358
2046,142.91489502121067
2047,145.09177794218553
2048,147.26866086316042
2049,149.44554378413528
2050,151.62242670511014
