year,preset_demand
2010,12147.733930208418
2011,11057.982533391038
2012,11006.449759382094
2013,11828.964351612634
2014,10550.712612383384
2015,10310.21933458282
2016,10026.134765058105
2017,9829.192805740453
2018,9811.618296297685
2019,9687.272941419069
2020,9558.488280042815
2021,9348.692304679405
2022,8496.800357535594
2023,7484.792409196709
2024,6736.425098478063
2025,6081.958789739466
2026,5474.019299808846
2027,4941.055349682129
2028,4494.764292025217
2029,4064.559231540764
2030,3709.648815015063
2031,3408.667060288371
2032,3158.507835155654
2033,2944.122115019545
2034,2709.250784555346
2035,2493.9013842375325
2036,2249.694931450831
2037,2032.8281353130958
2038,1815.9613391753555
2039,1599.0945430376153
2040,1382.2277468998755
2041,1165.3609507621354
2042,948.4941546243953
2043,731.6273584866597
2044,514.7605623489196
2045,297.89376621117856
2046,81.02697007343893
2047,0.0
2048,0.0
2049,0.0
2050,0.0
