year,preset_demand
2010,1521.0034965901261
2011,1384.557004224058
2012,1378.1046461211465
2013,1481.0907320830727
2014,1321.0423332574044
2015,1290.930452429043
2016,1255.3605571665298
2017,1230.7016857697377
2018,1228.5012020855477
2019,1212.9320662580994
2020,1196.8070900785217
2021,1170.5387824310553
2022,1063.87439236728
2023,937.1620658672185
2024,843.459873929493
2025,761.514916152931
2026,685.3955267085965
2027,618.6637365363275
2028,562.784157423631
2029,508.9186871221758
2030,464.48077074919286
2031,426.79519877508926
2032,395.4730560349567
2033,368.6300718356461
2034,339.2221084296932
2035,312.2584629667767
2036,281.68165985992175
2037,254.52802304873632
2038,227.37438623755028
2039,200.22074942636425
2040,173.06711261517825
2041,145.9134758039922
2042,118.75983899280621
2043,91.60620218162076
2044,64.45256537043474
2045,37.29892855924861
2046,10.145291748062649
2047,0.0
2048,0.0
2049,0.0
2050,0.0
