year,preset_demand
2010,191783.6003059582
2011,174579.03791425473
2012,173765.45893812884
2013,186750.99275936998
2014,166570.46180148353
2015,162773.64941400793
2016,158288.63501973206
2017,155179.3935573945
2018,154901.93417987527
2019,152938.8190855744
2020,150905.61798281546
2021,147593.44241854508
2022,134144.11058155034
2023,118166.93088814
2024,106352.00490890042
2025,96019.55066764381
2026,86421.64336930196
2027,78007.42012603465
2028,70961.55409756063
2029,64169.647405862495
2030,58566.46265894251
2031,53814.68221334467
2032,49865.26768703572
2033,46480.63105454873
2034,42772.57573955207
2035,39372.72490696385
2036,35517.2903870396
2037,32093.48351169428
2038,28669.67663634889
2039,25245.869761003498
2040,21822.06288565811
2041,18398.25601031272
2042,14974.44913496733
2043,11550.64225962201
2044,8126.83538427662
2045,4703.028508931215
2046,1279.2216335858318
2047,0.0
2048,0.0
2049,0.0
2050,0.0
