year,max_demand
2010,4241.200959375148
2011,4304.976444098425
2012,4368.751928821703
2013,4432.52741354498
2014,4496.302898268257
2015,4560.078382991534
2016,4671.882319173083
2017,4783.68625535463
2018,4895.490191536179
2019,5007.294127717726
2020,5119.098063899274
2021,5102.3012284166
2022,5085.504392933925
2023,5068.707557451253
2024,5051.910721968578
2025,5035.113886485905
2026,5071.856964104254
2027,5108.600041722603
2028,5145.343119340952
2029,5182.086196959301
2030,5218.82927457765
2031,5262.658517165252
2032,5306.487759752855
2033,5350.317002340456
2034,5394.146244928059
2035,5437.9754875156605
2036,5462.383389076421
2037,5486.791290637181
2038,5511.199192197942
2039,5535.607093758702
2040,5560.014995319463
2041,5615.392062301403
2042,5670.769129283343
2043,5726.146196265284
2044,5781.523263247223
2045,5836.900330229164
2046,5927.183320948537
2047,6017.466311667908
2048,6107.74930238728
2049,6198.032293106652
2050,6288.315283826024
