year,max_demand
2010,40.08184605677518
2011,40.6845619349804
2012,41.287277813185625
2013,41.88999369139084
2014,42.492709569596066
2015,43.09542544780128
2016,44.15203846885241
2017,45.20865148990354
2018,46.26526451095467
2019,47.32187753200579
2020,48.37849055305693
2021,48.21975056867365
2022,48.061010584290386
2023,47.90227059990712
2024,47.74353061552385
2025,47.584790631140585
2026,47.93203434697899
2027,48.27927806281738
2028,48.626521778655786
2029,48.97376549449418
2030,49.32100921033258
2031,49.73522135708267
2032,50.14943350383276
2033,50.56364565058285
2034,50.977857797332945
2035,51.39206994408303
2036,51.62273898388996
2037,51.8534080236969
2038,52.084077063503834
2039,52.314746103310775
2040,52.545415143117715
2041,53.068761029131295
2042,53.59210691514488
2043,54.11545280115847
2044,54.638798687172056
2045,55.16214457318564
2046,56.01537198924571
2047,56.86859940530577
2048,57.72182682136584
2049,58.57505423742591
2050,59.42828165348597
