year,preset_demand
2010,1633.320524978769
2011,1486.7982736871181
2012,1479.8694474565245
2013,1590.460441077475
2014,1418.5934234289311
2015,1386.25795995831
2016,1348.0614402699243
2017,1321.581658424922
2018,1319.218682156737
2019,1302.499858590478
2020,1285.1841491802481
2021,1256.976083825205
2022,1142.4351653026142
2023,1006.3658899167648
2024,905.7443504722506
2025,817.7482467453145
2026,736.0078947954287
2027,664.3483602833165
2028,604.3424078337955
2029,546.4992941077334
2030,498.7799028887123
2031,458.3114763934016
2032,424.67638039364573
2033,395.85120205401336
2034,364.27163610531585
2035,335.3168863880639
2036,302.48216890409816
2037,273.32339811168646
2038,244.16462731927416
2039,215.0058565268618
2040,185.8470857344495
2041,156.6883149420372
2042,127.5295441496249
2043,98.37077335721318
2044,69.21200256480087
2045,40.05323177238843
2046,10.894460979976179
2047,0.0
2048,0.0
2049,0.0
2050,0.0
