key,share
households_final_demand_for_cooking_network_gas,5.37427466715904E-02
households_final_demand_for_cooling_network_gas,0.00000000000000E+00
households_final_demand_for_hot_water_network_gas,1.59044447657375E-01
households_final_demand_for_space_heating_network_gas,7.87212805671035E-01
